Date,Open,High,Low,Close,Adj Close,Volume
2016-11-07,1405.000000,1412.000000,1380.000000,1393.349976,1294.912842,18374
2016-11-08,1405.969971,1405.969971,1355.530029,1361.030029,1264.876221,43730
2016-11-09,1350.500000,1355.030029,1305.000000,1327.280029,1233.510498,53618
2016-11-10,1315.050049,1333.650024,1300.000000,1305.849976,1213.594482,120028
2016-11-11,1334.500000,1334.500000,1300.000000,1321.949951,1228.557129,29408
2016-11-15,1344.000000,1349.000000,1300.000000,1329.150024,1235.248535,22442
2016-11-16,1329.180054,1347.469971,1309.430054,1334.719971,1240.424927,13610
2016-11-17,1339.500000,1357.000000,1320.680054,1347.750000,1252.534424,13078
2016-11-18,1344.949951,1369.949951,1335.650024,1355.800049,1260.015747,14320
2016-11-21,1355.800049,1364.500000,1334.000000,1344.750000,1249.746338,12334
2016-11-22,1350.030029,1350.030029,1300.000000,1305.050049,1212.851074,35560
2016-11-23,1309.500000,1340.000000,1307.030029,1328.150024,1234.319092,8128
2016-11-24,1315.030029,1341.000000,1312.469971,1332.500000,1238.361694,7570
2016-11-25,1324.000000,1355.000000,1306.000000,1339.250000,1244.634888,43438
2016-11-28,1337.500000,1370.000000,1332.469971,1362.880005,1266.595459,11988
2016-11-29,1362.500000,1365.500000,1337.500000,1342.150024,1247.330078,19880
2016-11-30,1342.569946,1365.000000,1340.430054,1357.099976,1261.223755,10290
2016-12-01,1356.000000,1380.000000,1315.000000,1341.849976,1247.051147,37084
2016-12-02,1349.400024,1374.250000,1342.569946,1360.780029,1264.643799,7712
2016-12-05,1363.500000,1393.500000,1351.500000,1386.750000,1288.779053,16080
2016-12-06,1389.969971,1390.000000,1370.250000,1385.099976,1287.245605,8864
2016-12-07,1385.500000,1385.500000,1352.500000,1367.319946,1270.721680,16442
2016-12-08,1366.050049,1382.500000,1360.500000,1369.719971,1272.952271,8046
2016-12-09,1362.500000,1387.199951,1362.500000,1369.030029,1272.311035,11914
2016-12-12,1368.469971,1372.469971,1358.000000,1367.880005,1271.242188,8412
2016-12-13,1373.000000,1373.000000,1353.430054,1367.930054,1271.288696,11696
