Date,Open,High,Low,Close,Adj Close,Volume
2017-09-24,1226.050049,1295.000000,1185.000000,1253.349976,1192.459473,113874
2017-10-01,1253.349976,1275.000000,1200.550049,1207.469971,1148.808350,58132
2017-10-08,1207.030029,1244.000000,1185.500000,1231.680054,1171.842285,65064
2017-10-15,1243.969971,1244.000000,1212.099976,1218.849976,1159.635620,36070
2017-10-22,1213.000000,1275.000000,1187.599976,1269.530029,1207.853394,193252
2017-10-29,1275.000000,1347.500000,1269.050049,1330.030029,1265.414185,120928
2017-11-05,1335.000000,1350.000000,1300.349976,1322.219971,1257.983521,85766
2017-11-12,1322.500000,1325.000000,1237.750000,1256.900024,1195.837036,117240
2017-11-19,1257.500000,1264.000000,1235.000000,1250.619995,1189.862061,97524
2017-11-26,1248.000000,1254.949951,1217.619995,1226.050049,1166.485840,71648
2017-12-03,1226.530029,1255.969971,1213.500000,1234.069946,1174.116089,93558
2017-12-10,1232.430054,1233.750000,1175.530029,1184.550049,1127.001953,108214
2017-12-17,1185.500000,1247.000000,1166.530029,1222.030029,1162.661133,142498
2017-12-24,1222.030029,1267.349976,1197.530029,1244.650024,1184.182129,141924
2017-12-31,1245.000000,1249.880005,1221.000000,1244.099976,1183.658813,118856
2018-01-07,1244.099976,1266.969971,1229.250000,1234.969971,1174.972412,153596
2018-01-14,1234.969971,1257.000000,1226.500000,1236.800049,1176.713501,154858
2018-01-21,1225.380005,1239.000000,1206.500000,1233.349976,1173.431152,115600
2018-01-28,1240.000000,1247.000000,1207.000000,1233.930054,1173.983032,103496
2018-02-04,1230.000000,1250.500000,1206.650024,1233.119995,1173.212280,112284
2018-02-11,1222.500000,1239.500000,1207.000000,1219.219971,1159.987549,84170
2018-02-18,1222.000000,1222.500000,1182.550049,1202.349976,1143.937134,116110
2018-02-25,1202.349976,1215.030029,1185.680054,1189.449951,1131.663818,86224
2018-03-04,1198.400024,1215.000000,1126.319946,1136.400024,1081.191284,131224
2018-03-11,1134.500000,1191.000000,1105.050049,1114.119995,1059.993652,111482
2018-03-18,1119.900024,1119.900024,1083.050049,1087.150024,1034.333862,105080
2018-03-25,1093.969971,1093.969971,1020.900024,1043.880005,993.165955,132750
2018-04-01,1043.880005,1149.000000,1010.000000,1138.280029,1082.979858,100420
2018-04-08,1138.500000,1174.750000,1127.819946,1170.900024,1114.015137,87670
2018-04-15,1152.880005,1225.000000,1152.880005,1215.550049,1156.495972,98242
2018-04-22,1217.880005,1220.030029,1155.050049,1168.969971,1112.178833,76486
2018-04-29,1167.000000,1195.000000,1153.969971,1178.619995,1121.359985,59140
2018-05-06,1191.000000,1216.949951,1154.550049,1209.150024,1150.406860,95010
2018-05-13,1215.000000,1269.500000,1188.699951,1199.069946,1140.816528,110888
2018-05-20,1180.250000,1223.750000,1163.180054,1180.449951,1123.101074,79464
2018-05-27,1173.880005,1296.650024,1170.530029,1261.800049,1200.499023,122714
2018-06-03,1269.900024,1320.000000,1250.619995,1314.949951,1251.066772,86466
2018-06-10,1315.000000,1421.000000,1300.500000,1374.150024,1307.390747,295296
2018-06-17,1375.000000,1435.000000,1370.569946,1404.449951,1336.218750,171962
2018-06-24,1404.000000,1429.969971,1380.000000,1398.219971,1330.291260,127738
2018-07-01,1410.000000,1497.449951,1382.500000,1432.469971,1362.877441,250656
2018-07-08,1437.500000,1449.500000,1400.119995,1423.530029,1354.371826,84756
2018-07-15,1410.180054,1447.969971,1366.000000,1384.569946,1350.527832,102796
2018-07-22,1400.000000,1624.469971,1380.430054,1589.900024,1589.900024,713080
2018-07-29,1596.449951,1655.000000,1567.650024,1646.849976,1646.849976,196772
2018-08-05,1653.069946,1669.969971,1625.000000,1643.449951,1643.449951,140800
2018-08-12,1643.449951,1687.880005,1630.000000,1649.719971,1649.719971,110038
2018-08-19,1653.949951,1699.000000,1652.530029,1681.180054,1681.180054,162226
2018-08-26,1690.000000,1737.469971,1663.599976,1714.180054,1714.180054,399182
2018-09-02,1729.000000,1774.300049,1708.000000,1748.650024,1748.650024,444070
2018-09-09,1748.650024,1800.050049,1701.000000,1716.250000,1716.250000,305258
2018-09-16,1724.000000,1735.000000,1420.000000,1609.449951,1609.449951,106810
2018-09-23,1624.550049,1624.550049,1421.000000,1449.300049,1449.300049,119053
2018-09-30,1460.900024,1474.800049,1327.400024,1360.250000,1360.250000,103395
2018-10-07,1360.000000,1428.750000,1300.000000,1407.099976,1407.099976,85229
2018-10-14,1439.699951,1483.000000,1395.050049,1416.550049,1416.550049,72319
2018-10-21,1419.949951,1426.000000,1251.000000,1288.400024,1288.400024,104348
2018-10-28,1300.000000,1460.000000,1286.000000,1440.500000,1440.500000,63250
2018-11-04,1449.949951,1455.000000,1330.099976,1357.050049,1357.050049,56919
2018-11-07,1373.599976,1389.000000,1366.400024,1383.199951,1383.199951,4266
