Date,Open,High,Low,Close,Adj Close,Volume
2016-11-07,893.500000,909.950012,885.000000,897.099976,891.557190,804913
2016-11-08,899.000000,907.299988,884.400024,896.400024,890.861572,670444
2016-11-09,834.200012,912.099976,807.000000,899.500000,893.942383,1221384
2016-11-10,915.000000,926.950012,912.700012,915.450012,909.793823,719825
2016-11-11,905.000000,925.000000,869.549988,882.299988,876.848633,782359
2016-11-15,884.000000,903.000000,860.500000,870.299988,864.922791,500000
2016-11-16,884.799988,894.500000,863.000000,870.400024,865.022217,398557
2016-11-17,871.000000,888.950012,865.000000,883.950012,878.488464,268995
2016-11-18,883.799988,908.799988,870.500000,901.400024,895.830688,415648
2016-11-21,908.000000,908.000000,872.200012,884.700012,879.233826,591490
2016-11-22,884.349976,894.950012,872.650024,883.400024,877.941895,645738
2016-11-23,885.099976,909.450012,881.000000,903.000000,897.420715,507996
2016-11-24,900.000000,908.950012,881.799988,889.299988,883.805420,525224
2016-11-25,892.750000,910.000000,882.000000,906.549988,900.948792,616982
2016-11-28,903.700012,917.299988,899.000000,903.099976,897.520142,391420
2016-11-29,906.000000,906.000000,881.549988,886.400024,880.923401,624201
2016-11-30,888.200012,894.500000,873.099976,875.599976,870.190063,704720
2016-12-01,884.750000,889.799988,872.000000,876.400024,870.985107,447736
2016-12-02,876.549988,876.599976,859.299988,861.849976,856.524963,390408
2016-12-05,862.049988,874.700012,852.049988,871.549988,866.165100,559501
2016-12-06,877.000000,886.750000,867.250000,870.349976,864.972473,381637
2016-12-07,872.000000,877.000000,862.200012,871.099976,865.717834,314761
2016-12-08,877.000000,895.000000,868.549988,892.049988,886.538452,335232
2016-12-09,893.000000,907.400024,878.500000,903.000000,897.420715,438347
2016-12-12,914.000000,924.799988,901.799988,914.299988,908.650940,734160
2016-12-13,924.000000,924.000000,906.700012,913.000000,907.359009,384586
2016-12-14,912.000000,918.000000,906.000000,909.849976,904.228455,279403
2016-12-15,904.799988,913.750000,887.650024,905.599976,900.004700,211332
2016-12-16,906.650024,934.000000,896.750000,930.000000,924.253967,1005458
2016-12-19,943.900024,954.900024,930.700012,942.049988,936.229492,894342
2016-12-20,943.099976,944.799988,927.450012,937.250000,931.459167,444686
2016-12-21,932.500000,952.200012,929.799988,940.950012,935.136292,540997
2016-12-22,939.700012,941.950012,922.599976,925.549988,919.831421,494341
2016-12-23,924.700012,935.500000,919.750000,925.700012,919.980530,490430
2016-12-26,925.000000,925.000000,877.000000,888.700012,883.209106,371496
2016-12-27,898.500000,904.500000,883.299988,890.200012,884.699829,478975
2016-12-28,893.099976,912.799988,893.099976,897.799988,892.252869,442329
2016-12-29,900.000000,904.000000,884.299988,887.750000,882.265015,292724
2016-12-30,890.000000,894.900024,885.000000,888.450012,882.960693,383931
2017-01-02,894.000000,896.450012,881.200012,884.000000,878.538208,333626
2017-01-03,888.799988,895.950012,880.599976,893.150024,887.631653,203525
2017-01-04,905.000000,913.299988,896.099976,899.000000,893.445496,728087
2017-01-05,902.799988,909.000000,896.000000,897.650024,892.103821,438398
2017-01-06,896.000000,906.000000,890.000000,892.650024,887.134766,398913
2017-01-09,893.799988,901.349976,886.799988,894.750000,889.221741,415833
