Date,Open,High,Low,Close,Adj Close,Volume
2016-11-07,756.000000,776.500000,750.700012,767.299988,761.453857,3012387
2016-11-08,773.000000,774.000000,749.400024,755.650024,749.892700,1288030
2016-11-09,700.150024,771.599976,680.099976,759.650024,753.862244,4672674
2016-11-10,772.250000,804.400024,772.250000,792.200012,786.164246,2889100
2016-11-11,785.000000,795.299988,767.049988,772.200012,766.316528,1891457
2016-11-15,783.500000,791.000000,728.900024,733.900024,728.308350,3077803
2016-11-16,746.000000,757.000000,698.000000,714.250000,708.808044,4153680
2016-11-17,710.099976,722.900024,704.000000,710.099976,704.689697,2864150
2016-11-18,715.049988,727.799988,712.549988,722.400024,716.896057,1791827
2016-11-21,725.000000,727.250000,710.000000,712.200012,706.773743,1648255
2016-11-22,719.900024,729.500000,704.099976,720.150024,714.663208,2012919
2016-11-23,725.950012,732.150024,716.700012,730.200012,724.636597,1674693
2016-11-24,728.900024,729.950012,705.099976,709.650024,705.450806,2520798
2016-11-25,716.900024,744.400024,712.400024,740.650024,736.267334,1948129
2016-11-28,740.500000,748.099976,732.849976,736.849976,732.489807,1677926
2016-11-29,740.700012,746.900024,730.200012,740.549988,736.167908,1504955
2016-11-30,745.200012,749.500000,736.799988,740.799988,736.416443,1432415
2016-12-01,744.900024,756.900024,738.400024,743.150024,738.752502,1251385
2016-12-02,743.450012,743.450012,717.000000,719.549988,715.292236,1457782
2016-12-05,723.500000,730.599976,714.950012,724.200012,719.914673,1033306
2016-12-06,730.000000,735.349976,726.450012,731.250000,726.922913,743112
2016-12-07,735.000000,735.000000,719.000000,722.650024,718.373840,901214
2016-12-08,727.099976,727.799988,715.500000,720.500000,716.236572,1652732
2016-12-09,723.000000,727.900024,720.000000,723.900024,719.616516,1182220
2016-12-12,722.900024,723.900024,712.049988,715.299988,711.067322,751910
2016-12-13,717.000000,721.450012,715.000000,718.599976,714.347778,915784
2016-12-14,718.599976,722.000000,696.000000,702.450012,698.293335,3022135
2016-12-15,693.549988,708.000000,689.049988,694.250000,690.141907,1875203
2016-12-16,683.849976,699.500000,664.099976,690.650024,686.563232,4824289
2016-12-19,690.000000,712.450012,689.349976,698.700012,694.565552,2793945
2016-12-20,686.099976,694.700012,669.349976,672.650024,668.669739,5039080
2016-12-21,682.000000,687.299988,663.549988,665.099976,661.164368,2930322
2016-12-22,667.950012,670.500000,655.650024,659.000000,655.100464,1497015
2016-12-23,663.900024,667.150024,645.349976,647.549988,643.718201,2210791
2016-12-26,646.000000,646.000000,621.900024,624.500000,620.804626,2718624
2016-12-27,627.000000,649.000000,623.000000,644.700012,640.885132,1851141
2016-12-28,648.950012,660.000000,641.349976,651.750000,647.893311,1720190
2016-12-29,654.299988,655.500000,644.599976,647.200012,643.370300,1232704
2016-12-30,655.000000,672.500000,652.000000,669.299988,665.339478,2681228
2017-01-02,673.000000,678.799988,661.099976,675.500000,671.502869,1185520
2017-01-03,674.000000,675.000000,666.349976,672.200012,668.222351,794617
2017-01-04,675.000000,678.950012,664.200012,666.950012,663.003479,1108901
2017-01-05,670.000000,688.700012,666.400024,686.250000,682.189270,2070874
2017-01-06,686.500000,710.000000,683.000000,692.400024,688.302856,1493444
2017-01-09,721.000000,722.299988,692.000000,694.549988,690.440125,3556332
2017-01-10,699.000000,703.799988,690.200012,699.650024,695.509949,1514708
2017-01-11,702.900024,706.950012,700.150024,704.900024,700.728882,1006491
2017-01-12,690.000000,699.450012,678.400024,694.799988,690.688660,1985183
2017-01-13,694.700012,713.750000,694.000000,704.450012,700.281555,1765133
2017-01-16,703.950012,709.500000,697.599976,703.299988,699.138367,674389
2017-01-17,700.700012,714.250000,700.700012,707.400024,703.214111,943233
2017-01-18,706.099976,730.000000,705.400024,724.900024,720.610535,1518085
2017-01-19,730.799988,730.799988,712.549988,714.650024,710.421204,1149041
2017-01-20,711.299988,719.250000,695.000000,698.049988,693.919434,1137000
2017-01-23,695.000000,697.000000,681.299988,692.200012,688.104004,985241
2017-01-24,690.000000,713.700012,686.299988,711.599976,707.389221,1483700
2017-01-25,712.000000,715.000000,704.250000,705.650024,701.474487,909846
2017-01-27,709.799988,717.549988,706.750000,713.599976,709.377319,995407
2017-01-30,713.900024,714.349976,693.000000,695.200012,691.086243,1294201
2017-01-31,698.700012,700.099976,679.000000,681.799988,677.765503,999332
2017-02-01,675.000000,678.150024,660.000000,667.950012,663.997559,2425970
2017-02-02,666.150024,692.200012,656.549988,689.750000,685.668518,4560953
2017-02-03,693.000000,695.700012,681.299988,684.700012,680.648376,2530289
2017-02-06,693.900024,709.299988,670.200012,706.450012,702.269653,5661786
2017-02-07,712.000000,714.650024,698.349976,701.150024,697.001099,1914897
2017-02-08,701.700012,705.000000,689.000000,696.650024,692.527771,1535409
2017-02-09,703.900024,713.900024,701.250000,706.750000,702.567932,2880778
2017-02-10,705.000000,705.000000,676.200012,679.299988,675.280334,3609171
2017-02-13,680.000000,683.500000,659.000000,661.950012,658.033020,3267332
2017-02-14,665.000000,669.700012,653.650024,658.349976,654.454285,2191888
2017-02-15,659.000000,661.900024,633.000000,636.000000,632.236572,2627758
2017-02-16,638.000000,663.450012,628.250000,657.150024,653.261475,4131933
2017-02-17,662.049988,672.500000,657.849976,664.650024,660.717041,4250268
2017-02-20,666.900024,674.500000,665.500000,669.400024,665.438965,1466614
2017-02-21,672.000000,697.750000,669.299988,686.049988,681.990417,4633917
2017-02-22,687.200012,688.299988,665.250000,678.200012,674.186890,2338055
2017-02-23,678.000000,680.900024,663.000000,666.250000,662.307617,4259200
2017-02-27,673.000000,686.599976,671.250000,679.349976,675.330017,2479172
2017-02-28,683.000000,685.849976,675.250000,677.200012,673.192810,1455623
2017-03-01,680.349976,686.849976,676.400024,678.250000,674.236572,2205104
2017-03-02,680.250000,684.250000,666.549988,668.250000,664.295715,1479000
2017-03-03,669.799988,676.000000,665.650024,674.900024,670.906433,1176699
2017-03-06,677.950012,678.000000,665.000000,667.799988,663.848389,1741989
2017-03-07,669.900024,671.950012,662.700012,664.450012,660.518250,1960895
2017-03-08,665.049988,674.700012,660.000000,666.150024,662.208130,2066715
2017-03-09,664.200012,665.250000,655.099976,658.150024,654.255493,1701059
2017-03-10,663.000000,666.400024,649.900024,652.500000,648.638916,2862941
2017-03-14,665.000000,669.000000,654.049988,662.200012,658.281555,3576594
2017-03-15,666.000000,679.900024,665.200012,678.000000,673.988037,1826097
2017-03-16,682.000000,692.900024,678.500000,687.599976,683.531250,2214300
2017-03-17,690.000000,694.000000,677.500000,687.549988,683.481445,2286132
2017-03-20,690.099976,706.750000,684.299988,704.900024,700.728882,2341208
2017-03-21,710.000000,710.349976,687.599976,691.750000,687.656738,2012999
