Date,Open,High,Low,Close,Adj Close,Volume
2017-12-17,668.000000,695.950012,650.400024,681.299988,680.131287,8523109
2017-12-24,681.299988,701.400024,680.049988,687.950012,686.769897,9580208
2017-12-31,690.000000,698.799988,661.599976,671.150024,669.998718,8508673
2018-01-07,670.000000,684.000000,665.299988,667.049988,665.905701,7432760
2018-01-14,668.250000,671.599976,633.000000,643.200012,642.096680,12344187
2018-01-21,639.000000,663.000000,636.200012,639.700012,638.602661,7047033
2018-01-28,643.000000,645.000000,603.000000,605.450012,604.411438,10110206
2018-02-04,595.000000,621.500000,580.000000,589.500000,588.488770,16217247
2018-02-11,594.049988,614.799988,586.250000,589.299988,588.289063,8862121
2018-02-18,590.000000,612.000000,560.700012,601.900024,600.867493,20522306
2018-02-25,601.900024,628.000000,596.000000,624.099976,624.099976,9660603
2018-03-04,603.099976,619.900024,584.049988,592.450012,592.450012,20744094
2018-03-11,593.000000,598.000000,568.799988,572.549988,572.549988,12464274
2018-03-18,577.000000,578.650024,544.099976,551.650024,551.650024,10020024
2018-03-25,552.000000,565.000000,547.000000,557.849976,557.849976,12618394
2018-04-01,560.049988,622.000000,558.500000,619.400024,619.400024,12402799
2018-04-08,619.700012,627.400024,601.099976,621.750000,621.750000,8795814
2018-04-15,621.000000,631.000000,603.099976,618.599976,618.599976,6401932
2018-04-22,611.799988,653.000000,611.799988,630.650024,630.650024,10099594
2018-04-29,636.349976,644.750000,608.099976,612.450012,612.450012,4613784
2018-05-06,606.000000,630.599976,584.799988,611.349976,611.349976,7696729
2018-05-13,603.000000,621.000000,572.799988,579.400024,579.400024,7162083
2018-05-20,575.000000,597.400024,560.450012,594.150024,594.150024,6501183
2018-05-27,597.000000,614.599976,530.500000,535.299988,535.299988,19676018
2018-06-03,538.000000,577.799988,527.000000,572.349976,572.349976,11384115
2018-06-10,575.000000,627.599976,566.099976,613.849976,613.849976,20696469
2018-06-17,614.000000,625.500000,596.299988,611.099976,611.099976,12811238
2018-06-24,611.099976,622.000000,596.500000,607.099976,607.099976,14729935
2018-07-01,609.700012,636.000000,601.099976,617.599976,617.599976,13339477
2018-07-08,619.950012,628.299988,593.200012,602.150024,602.150024,6788099
2018-07-15,611.950012,611.950012,565.049988,583.799988,583.799988,9832501
2018-07-22,584.150024,599.299988,577.200012,591.049988,591.049988,7315561
2018-07-29,591.000000,626.000000,587.000000,623.150024,623.150024,9848982
2018-08-05,627.000000,636.700012,592.799988,610.900024,610.900024,12334424
2018-08-12,603.000000,662.900024,602.000000,655.900024,655.900024,14069292
2018-08-19,660.950012,696.000000,649.150024,693.500000,693.500000,15165211
2018-08-26,695.000000,719.950012,679.200012,712.750000,712.750000,19590685
2018-09-02,715.000000,827.450012,674.099976,800.849976,800.849976,56227518
2018-09-09,803.500000,816.799988,766.250000,799.799988,799.799988,30349817
2018-09-16,801.000000,815.549988,698.400024,762.700012,762.700012,17971698
2018-09-23,766.000000,785.099976,725.200012,744.450012,744.450012,20894528
2018-09-30,743.900024,789.000000,732.099976,744.250000,744.250000,14234374
2018-10-07,739.750000,785.000000,719.049988,735.500000,735.500000,17230012
2018-10-14,738.000000,784.250000,736.349976,749.099976,749.099976,10270436
2018-10-21,753.450012,774.950012,708.500000,719.799988,719.799988,13692428
2018-10-28,721.500000,804.799988,720.349976,781.400024,781.400024,13788059
2018-11-04,777.900024,793.700012,770.799988,785.900024,785.900024,2965358
2018-11-07,787.000000,796.500000,787.000000,794.200012,794.200012,572968
