Date,Open,High,Low,Close,Adj Close,Volume
2016-11-07,676.000000,677.000000,653.000000,654.900024,648.572449,6663505
2016-11-08,660.000000,663.049988,632.299988,635.400024,629.260864,9896681
2016-11-09,600.000000,669.150024,571.900024,660.750000,654.365906,14963330
2016-11-10,680.000000,693.599976,664.099976,666.200012,659.763245,9357587
2016-11-11,690.000000,708.000000,680.000000,688.000000,681.352661,13184334
2016-11-15,697.950012,705.549988,674.650024,682.450012,675.856262,5816519
2016-11-16,691.000000,694.750000,660.000000,667.400024,660.951660,4722902
2016-11-17,668.750000,681.349976,660.000000,669.250000,662.783813,3756250
2016-11-18,671.500000,692.500000,662.049988,688.849976,682.194397,6150792
2016-11-21,692.000000,697.099976,676.049988,690.349976,683.679932,5090705
2016-11-22,699.000000,699.400024,685.000000,689.900024,683.234314,3359143
2016-11-23,696.000000,704.900024,691.049988,701.299988,694.524109,4496512
2016-11-24,699.500000,699.500000,680.000000,682.500000,675.905823,3783616
2016-11-25,689.500000,717.000000,685.099976,714.150024,707.250000,4410579
2016-11-28,713.650024,720.200012,710.049988,715.150024,708.240356,2607872
2016-11-29,719.900024,721.500000,702.000000,706.500000,699.673889,3674024
2016-11-30,710.900024,719.500000,706.299988,709.799988,702.942017,4359468
2016-12-01,709.799988,724.500000,707.000000,721.500000,714.528931,2796906
2016-12-02,719.299988,730.950012,716.099976,720.349976,713.390076,3163480
2016-12-05,722.000000,725.000000,710.349976,713.099976,706.210083,2946490
2016-12-06,716.549988,721.700012,704.150024,706.150024,699.327271,2939600
2016-12-07,700.000000,700.000000,660.000000,664.000000,657.584534,12922300
2016-12-08,664.000000,679.599976,658.849976,675.700012,669.171448,6865033
2016-12-09,678.000000,682.799988,671.250000,673.000000,666.497559,3298719
2016-12-12,673.200012,681.900024,670.000000,676.400024,669.864746,2155130
2016-12-13,676.000000,685.700012,666.549988,684.349976,677.737854,4508196
2016-12-14,685.950012,692.650024,675.000000,678.400024,671.845398,3202343
2016-12-15,672.799988,673.599976,645.000000,649.950012,643.670288,9539189
2016-12-16,650.849976,651.900024,633.599976,647.349976,641.095337,10780836
2016-12-19,644.000000,644.000000,630.099976,632.250000,626.141296,4214766
2016-12-20,635.000000,638.000000,622.099976,627.900024,621.833313,3984283
2016-12-21,632.000000,633.900024,613.049988,614.450012,608.513245,7404147
2016-12-22,616.250000,625.000000,608.000000,609.150024,603.264465,5479188
2016-12-23,614.000000,629.500000,611.200012,623.500000,617.475830,6105681
2016-12-26,624.549988,624.900024,610.000000,611.250000,605.344177,3005547
2016-12-27,614.000000,622.200012,612.599976,621.099976,615.098999,2289086
2016-12-28,624.000000,628.650024,619.049988,621.349976,615.346619,2516753
2016-12-29,621.500000,624.950012,611.849976,614.700012,608.760864,4788982
2016-12-30,619.000000,632.000000,616.650024,630.000000,623.913025,3523510
2017-01-02,633.000000,640.349976,627.000000,634.049988,627.923889,2266225
2017-01-03,637.000000,641.950012,631.849976,636.099976,629.954041,2821892
2017-01-04,638.000000,643.799988,634.799988,637.349976,631.192017,2500456
2017-01-05,646.099976,647.900024,641.500000,643.450012,637.233093,2589560
2017-01-06,648.099976,649.750000,639.450012,640.750000,634.559143,1864378
2017-01-09,641.099976,646.900024,631.000000,632.049988,625.943176,1827405
2017-01-10,635.000000,639.900024,627.099976,638.549988,632.380371,2559697
2017-01-11,640.000000,649.549988,639.299988,648.200012,641.937195,2784843
2017-01-12,629.000000,646.900024,629.000000,644.750000,638.520508,6269913
2017-01-13,647.000000,657.400024,642.450012,653.000000,646.690796,3524996
2017-01-16,651.000000,654.900024,642.200012,643.500000,637.282593,1349694
2017-01-17,645.000000,652.700012,644.450012,649.700012,643.422668,3016496
2017-01-18,649.000000,654.000000,644.500000,649.950012,643.670288,4013631
2017-01-19,647.000000,653.700012,641.099976,643.450012,637.233093,2089653
2017-01-20,642.849976,647.400024,640.000000,641.549988,635.351379,3671360
2017-01-23,640.000000,645.250000,632.500000,633.650024,627.527771,2955807
2017-01-24,636.000000,644.500000,636.000000,641.400024,635.202942,2187797
2017-01-25,644.000000,646.700012,634.200012,635.849976,629.706482,3068071
2017-01-27,638.299988,643.000000,633.799988,640.500000,634.311584,2362371
2017-01-30,640.049988,654.900024,639.000000,644.750000,638.520508,2406083
2017-01-31,644.500000,649.000000,630.000000,631.500000,625.398560,1926978
2017-02-01,631.000000,637.450012,618.400024,625.549988,619.505981,3507275
